자치구코드,법정동코드,자치구명,법정동명,본번,부번,주소,사업자상호
11440,1144012000,마포구,서교동,475,36,서울특별시 마포구 월드컵로 72 1동  지1층우측 (서교동),부자공인중개사사무소
11440,1144012500,마포구,성산동,54,14,"서울특별시 마포구 월드컵북로 125 , 제1층좌측 (성산동)",제일공인중개사사무소
11440,1144010400,마포구,도화동,571,0,"서울특별시 마포구 도화길 43 , 제111호 (도화동, 나눔빌딩)",삼보부동산공인중개사사무소
11440,1144012000,마포구,서교동,331,14,"서울특별시 마포구 어울마당로 136-1 , (서교동)",문화부동산공인중개사사무소
11440,1144012200,마포구,합정동,373,16,서울특별시 마포구 독막로 4 1층(합정동),제일공인중개사사무소
11440,1144012000,마포구,서교동,480,2,서울특별시 마포구 동교로 100 제1층 중간 (서교동),다모아공인중개사사무소
11440,1144011300,마포구,구수동,41,4,"서울특별시 마포구 토정로 198 101동 영풍상가104호(구수동, 영풍아파트)",세종(719-8988)공인중개사사무소
11440,1144010100,마포구,아현동,604,2,"서울특별시 마포구 마포대로 214 제1층 104호(아현동, 샵)",굿모닝(312-9990)공인중개사사무소
11440,1144010500,마포구,용강동,502,0,"서울특별시 마포구 토정로31길 23 , 121동 127호 (용강동, 마포리버웰)",부자공인중개사사무소
11440,1144012200,마포구,합정동,366,19,"서울특별시 마포구 성지3길 23 , 우측사무소 (합정동)",부동산톡공인중개사사무소
11440,1144010100,마포구,아현동,733,0,"서울특별시 마포구 마포대로 208 , 제1층101호 (아현동, 효성인텔리안)",효성공인중개사사무소
11440,1144010100,마포구,아현동,733,0,"서울특별시 마포구 마포대로 208 , 제1층103호 (아현동, 효성인텔리안)",애오개공인중개사사무소
11440,1144010500,마포구,용강동,115,19,"서울특별시 마포구 토정로 279-1 , 제1층좌측 (용강동)",리버웰삼성공인중개사사무소
11440,1144011100,마포구,신수동,22,35,"서울특별시 마포구 백범로 76 , 제1층101호 (신수동, 하나테크노빌)",씨티공인중개사사무소
11440,1144012400,마포구,연남동,509,13,"서울특별시 마포구 성미산로 128 , 1층우측 (연남동)",명성공인중개사사무소
11440,1144012300,마포구,망원동,435,33,"서울특별시 마포구 방울내로 69-1 , 제1층101호 (망원동)",망원공인중개사사무소
11440,1144012500,마포구,성산동,294,14,"서울특별시 마포구 성미산로 36 , 1층 중간 (성산동)",동아공인중개사사무소
11440,1144011400,마포구,창전동,437,0,"서울특별시 마포구 서강로 97 , 상가동 117호              (창전동, 삼성아파트)",신수아이파크공인중개사사무소
11440,1144012200,마포구,합정동,392,3,서울특별시 마포구 포은로2가길 65 제B동 1층 5호 (합정동),재테크공인중개사사무소
11440,1144012400,마포구,연남동,226,29,"서울특별시 마포구 성미산로 195 , 1층우측2번째 (연남동)",동진공인중개사사무소
11440,1144012000,마포구,서교동,486,0,"서울특별시 마포구 홍익로 10 , 제101동 지114-1호 (서교동, 서교푸르지오)",승리공인중개사사무소
11440,1144012500,마포구,성산동,590,5,"서울특별시 마포구 월드컵로34길 13 1층 103호(성산동,상암월드시티)",상암공인중개사사무소
11440,1144010100,마포구,아현동,709,3,"서울특별시 마포구 손기정로 14 , 1층우측 (아현동)",크로바공인중개사사무소
11440,1144010900,마포구,염리동,98,40,"서울특별시 마포구 숭문길 48 , 1층좌측 (염리동)",이화공인중개사사무소
11440,1144010400,마포구,도화동,550,0,"서울특별시 마포구 도화길 32 , 상가동 1층105호 (도화동, 삼성아파트)",삼성부동산(02-714-7755)공인중개사사무소
11440,1144010100,마포구,아현동,709,1,서울특별시 마포구 손기정로 8 1층 왼쪽(아현동),대지부동산중개사무소
11440,1144012400,마포구,연남동,487,322,서울특별시 마포구 연남로11길 31 (연남동),경기부동산중개사무소
11440,1144010100,마포구,아현동,699,0,서울특별시 마포구 손기정로 5 (아현동),광진부동산중개인사무소
11440,1144010200,마포구,공덕동,7,247,서울특별시 마포구 효창원로 242 (공덕동),우정부동산중개인사무소
11440,1144012400,마포구,연남동,487,278,서울특별시 마포구 성미산로17길 99 (연남동),대성부동산중개사무소
11410,1141012000,서대문구,남가좌동,124,1,"서울특별시 서대문구 가재울미래로 2 101동 상가 103호(남가좌동, DMC파크뷰자이)",동아공인중개사사무소
11410,1141011100,서대문구,홍제동,273,33,서울특별시 서대문구 세무서길 108 (홍제동),부동산뉴스공인중개사사무소
11410,1141011900,서대문구,북가좌동,335,9,서울특별시 서대문구 응암로 145 1층 우측(북가좌동),참빛공인중개사사무소
11410,1141011700,서대문구,연희동,719,15,서울특별시 서대문구 홍연길 95 (연희동),신세계공인중개사사무소
11410,1141011900,서대문구,북가좌동,304,29,서울특별시 서대문구 거북골로 178 (북가좌동),LBA삼성공인중개사사무소
11410,1141011900,서대문구,북가좌동,286,18,서울특별시 서대문구 증가로 201 (북가좌동),서주희부동산공인중개사사무소
11410,1141011100,서대문구,홍제동,213,2,서울특별시 서대문구 세무서2길 6 (홍제동),효성부동산공인중개사사무소
11410,1141011600,서대문구,창천동,29,81,서울특별시 서대문구 신촌로 109 202호(창천동),부동산마을공인중개사사무소
11410,1141011100,서대문구,홍제동,107,5,서울특별시 서대문구 통일로34길 23 1층(홍제동),명성공인중개사사무소
11410,1141010900,서대문구,현저동,200,0,"서울특별시 서대문구 독립문공원길 17 유치원동상가1층(현저동, 극동아파트)",부동산1번지(02-312-5363)공인중개사사무소
11410,1141011000,서대문구,북아현동,180,9,서울특별시 서대문구 북아현로 69 (북아현동),북성공인중개사사무소
11410,1141011900,서대문구,북가좌동,286,22,서울특별시 서대문구 증가로 199 (북가좌동),명성공인중개사사무소
11410,1141011800,서대문구,홍은동,265,14,서울특별시 서대문구 연희로39길 6 (홍은동),대경공인중개사사무소
11410,1141011900,서대문구,북가좌동,458,0,"서울특별시 서대문구 거북골로14길 32 105동 상가109호(북가좌동,DMC아이파크)",하나공인중개사사무소
11410,1141012000,서대문구,남가좌동,5,168,서울특별시 서대문구 명지대3길 6 1층(남가좌동),에이스공인중개사사무소
11410,1141011200,서대문구,대현동,27,20,"서울특별시 서대문구 신촌역로 16 106-1호(대현동, 신촌가이아)",문찬호부동산공인중개사사무소
11410,1141011100,서대문구,홍제동,331,0,"서울특별시 서대문구 통일로39가길 57 상가 105호(홍제동,현대아파트)",현대공인중개사사무소
11410,1141012000,서대문구,남가좌동,376,0,"서울특별시 서대문구 가재울로 45 상가103호 (남가좌동, 남가좌동현대아파트)",신성공인중개사사무소
11410,1141010900,서대문구,현저동,200,0,"서울특별시 서대문구 독립문공원길 13 상가107호(현저동, 극동아파트)",부동산뱅크(극동점)공인중개사사무소
11410,1141010300,서대문구,합동,116,0,서울특별시 서대문구 서소문로 45 103호(합동),SK리쳄블하나공인중개사사무소
11410,1141011100,서대문구,홍제동,330,282,서울특별시 서대문구 통일로39가길 40 (홍제동),삼성공인중개사사무소
11410,1141011900,서대문구,북가좌동,316,12,서울특별시 서대문구 거북골로 206-4 (북가좌동),에이스공인중개사사무소
11410,1141011900,서대문구,북가좌동,294,15,서울특별시 서대문구 증가로23나길 32 (북가좌동),중앙공인중개사사무소
11410,1141011900,서대문구,북가좌동,449,0,"서울특별시 서대문구 거북골로14길 5 상가 110호(북가좌동,삼호아파트)",부동산랜드(02-376-3003)공인중개사사무소
11410,1141011100,서대문구,홍제동,331,0,"서울특별시 서대문구 통일로39가길 57 상가 1층2호(홍제동, 현대아파트)",유부동산공인중개사사무소
11410,1141012000,서대문구,남가좌동,295,5,서울특별시 서대문구 수색로 42 다122(남가좌동),소망공인중개사사무소
11410,1141011900,서대문구,북가좌동,487,0,서울특별시 서대문구 수색로 56 126호(북가좌동),DMC클릭공인중개사사무소
11410,1141011100,서대문구,홍제동,27,7,"서울특별시 서대문구 통일로 354 상가 1층(우측)(홍제동,수정)",건영공인중개사사무소
11410,1141010200,서대문구,충정로3가,465,0,"서울특별시 서대문구 서소문로 27 1층106호(충정로3가,충정리시온)",충정리시온공인중개사사무소
11410,1141011800,서대문구,홍은동,190,24,서울특별시 서대문구 연희로41길 105 (홍은동),부동산랜드미성공인중개사사무소
11410,1141010200,서대문구,충정로3가,3,296,서울특별시 서대문구 경기대로5길 2 1층(충정로3가),금강공인중개사사무소
11410,1141011900,서대문구,북가좌동,342,14,서울특별시 서대문구 증가로 264 (북가좌동),토탈공인중개사사무소
11380,1138010200,은평구,녹번동,183,0,"서울특별시 은평구 서오릉로2길 10 , 3층 304호(녹번동)",미래공인중개사사무소
11380,1138011000,은평구,증산동,209,5,"서울특별시 은평구 증산서길 75 , 1층 좌측(증산동)",쌍용부동산공인중개사사무소
11380,1138010100,은평구,수색동,179,10,서울특별시 은평구 은평터널로 16 DMC 파인시티자이 단지내상가 1층 3호(수색동),수색채움(단지내02-376-7000)공인중개사사무소
11380,1138010100,은평구,수색동,417,0,"서울특별시 은평구 수색로 300 , 제상가 B301호(수색동, 롯데캐슬더퍼스트)",DMC당근부동산공인중개사사무소
11380,1138010300,은평구,불광동,633,1,"서울특별시 은평구 불광로2길 7 ,상가동 109호(불광동,북한산현대홈타운아파트)",또와부동산공인중개사사무소
11380,1138010100,은평구,수색동,417,0,"서울특별시 은평구 수색로 300 , 제상가1동 제지3층 제비105호(수색동, 디엠씨롯데캐슬더퍼스트)",수색랜드공인중개사사무소
11380,1138010100,은평구,수색동,359,9,"서울특별시 은평구 은평터널로 15 ,상가2동 1층 206호 (수색동, DMC파인시티자이)",수색황금부동산공인중개사사무소
11380,1138010200,은평구,녹번동,283,0,"서울특별시 은평구 통일로 630 , 상가동 B106호(녹번동, 래미안베라힐즈)",래미안단지내공인중개사사무소
11380,1138010700,은평구,응암동,86,14,"서울특별시 은평구 은평로 145 , 1층정면좌측2호(응암동)",KB부동산공인중개사사무소
11380,1138010600,은평구,대조동,5,10,"서울특별시 은평구 통일로 743 , 1층 좌측(대조동)",아침공인중개사사무소
11380,1138010700,은평구,응암동,86,14,서울특별시 은평구 은평로 145 1층정면좌측2호(응암동),KB공인중개사사무소
11380,1138010300,은평구,불광동,600,1,서울특별시 은평구 불광로2길 6-2 1층(불광동),에이스5공인중개사사무소
11380,1138010100,은평구,수색동,359,9,서울특별시 은평구 은평터널로 15 DMC파인시티자이 단지내상가108호(수색동),단지내DMC재테크공인중개사사무소
11380,1138010800,은평구,역촌동,41,54,"서울특별시 은평구 진흥로 55 , 1층 우측(역촌동)",진공인중개사사무소
11380,1138010800,은평구,역촌동,63,32,"서울특별시 은평구 연서로3길 4 , 1층 103호(역촌동)",예림공인중개사사무소
11380,1138010100,은평구,수색동,154,18,"서울특별시 은평구 수색로 236-1 , 1층 우측(수색동)",한솔공인중개사사무소
11380,1138011400,은평구,진관동,15,0,"서울특별시 은평구 진관4로 48-8 , 714동 상가 104호(진관동, 은평뉴타운상림마을)",젊은공인중개사사무소
11380,1138010400,은평구,갈현동,488,2,"서울특별시 은평구 연서로19길 27 ,101호(갈현동, 호원캐슬)",엘블레스공인중개사사무소
11380,1138011000,은평구,증산동,258,0,"서울특별시 은평구 수색로 200 , 판매시설 102호(증산동, DMC센트럴자이)",소명부동산공인중개사사무소
11380,1138010100,은평구,수색동,365,6,"서울특별시 은평구 수색로18길 6-2 , 1층 우측(수색동)",신한공인중개사사무소
11380,1138011400,은평구,진관동,5,0,"서울특별시 은평구 진관4로 87 , 629동 상가110호(진관동)",장원부동산공인중개사사무소
11380,1138011400,은평구,진관동,279,84,서울특별시 은평구 대서문길 11 지1층(진관동),청기와부동산중개
11380,1138010300,은평구,불광동,324,3,서울특별시 은평구 통일로78길 17-1 1층 우측 (불광동),김포공인중개사사무소
11380,1138010500,은평구,구산동,15,37,"서울특별시 은평구 갈현로 129 103동 101호 (구산동, 예일홈타운)",칠성공인중개사사무소
11380,1138010800,은평구,역촌동,18,17,서울특별시 은평구 서오릉로7길 14 1층 가운데(역촌동),다인공인중개사사무소
11380,1138011400,은평구,진관동,20,0,"서울특별시 은평구 진관3로 70 823동 상가 111호(진관동, 은평뉴타운 상림마을)",수정공인중개사사무소
11380,1138010900,은평구,신사동,40,23,서울특별시 은평구 은평터널로 194 1층 우측(신사동),뉴서울부동산공인중개사사무소
11380,1138010200,은평구,녹번동,283,0,"서울특별시 은평구 통일로 630 상가동 B106호(녹번동, 래미안베라힐즈)",래미안단지공인중개사사무소
11380,1138010700,은평구,응암동,417,5,"서울특별시 은평구 응암로30길 16 상가동 102호(응암동, 백련산SK뷰아이파크)",금메달부동산공인중개사사무소
11380,1138010400,은평구,갈현동,418,2,서울특별시 은평구 갈현로 340-6 1층 (갈현동),세종공인중개사사무소
11380,1138011400,은평구,진관동,82,0,"서울특별시 은평구 진관2로 67 202동 상가B102호 우측(진관동, 은평뉴타운우물골)",은평뉴타운공인중개사사무소
11380,1138010500,은평구,구산동,24,31,서울특별시 은평구 갈현로 122 1층 우측(구산동),아이비공인중개사사무소
11380,1138010700,은평구,응암동,770,0,"서울특별시 은평구 은평로 240 상가동 B331호(응암동,힐스테이트 녹번역)",제일(힐스테이트)공인중개사사무소
11380,1138011400,은평구,진관동,102,0,"서울특별시 은평구 진관1로 21-10 상가2동 203호 (진관동, 은평뉴타운박석고개)",황금114공인중개사사무소
11410,1141011900,서대문구,북가좌동,310,1,서울특별시 서대문구 거북골로22길 70 (북가좌동),융창부동산중개인사무소
11410,1141011000,서대문구,북아현동,1006,0,"서울특별시 서대문구 북아현로 40 상가104호(북아현동,경남아파트)",대광부동산중개인사무소
11410,1141011900,서대문구,북가좌동,3,228,서울특별시 서대문구 증가로12나길 108 (북가좌동),천흥부동산중개인사무소
11410,1141010800,서대문구,영천동,177,1,서울특별시 서대문구 독립문로 21-1 (영천동),공원부동산중개사무소
11410,1141011700,서대문구,연희동,537,102,서울특별시 서대문구 홍제천로2길 65 (연희동),중앙부동산중개사무소
11410,1141011700,서대문구,연희동,702,0,서울특별시 서대문구 홍제천로 116 (연희동),동아부동산중개인사무소
11410,1141011100,서대문구,홍제동,156,263,서울특별시 서대문구 모래내로 445 1층(홍제동),우신부동산중개사무소
11410,1141011100,서대문구,홍제동,306,9,서울특별시 서대문구 통일로37길 16 1층 우측 (홍제동),신현대부동산중개사무소
11410,1141011700,서대문구,연희동,341,37,서울특별시 서대문구 성산로 372 (연희동),화원부동산중개인사무소
11410,1141010100,서대문구,충정로2가,99,22,서울특별시 서대문구 충정로9길 6 (충정로2가),로타리부동산중개인사무소
11410,1141011800,서대문구,홍은동,394,20,서울특별시 서대문구 모래내로 303 1층(홍은동),한양부동산중개인사무소
11410,1141011800,서대문구,홍은동,40,4,서울특별시 서대문구 세검정로1길 59 (홍은동),팔구사부동산중개인사무소
11410,1141011100,서대문구,홍제동,321,10,서울특별시 서대문구 모래내로24길 1 (홍제동),신신부동산중개인사무소
11410,1141011000,서대문구,북아현동,3,104,서울특별시 서대문구 북아현로 52 (북아현동),현진부동산중개인사무소
11410,1141011900,서대문구,북가좌동,300,14,서울특별시 서대문구 응암로 78 (북가좌동),대성부동산중개인사무소
11410,1141011200,서대문구,대현동,60,5,서울특별시 서대문구 이화여대길 50-10 (대현동),이화부동산중개인사무소
11410,1141011000,서대문구,북아현동,1,363,서울특별시 서대문구 북아현로22나길 100 (북아현동),행복부동산중개사무소
11410,1141011800,서대문구,홍은동,48,166,서울특별시 서대문구 세검정로1길 7 (홍은동),우주부동산중개인사무소
11410,1141011300,서대문구,대신동,124,19,서울특별시 서대문구 성산로 567 1층(대신동),대신공인중개사사무소
11410,1141011000,서대문구,북아현동,129,50,서울특별시 서대문구 북아현로 28 1층(북아현동),하나공인중개사사무소
11410,1141010500,서대문구,냉천동,151,0,서울특별시 서대문구 경기대로 92 1층 좌측(냉천동),동부부동산공인중개사사무소
11410,1141011600,서대문구,창천동,20,26,"서울특별시 서대문구 신촌로 127 제1층103호(창천동,신촌르미에르타운3)",서림공인중개사사무소
11410,1141012000,서대문구,남가좌동,152,29,서울특별시 서대문구 수색로2길 34 (남가좌동),삼성공인중개사사무소
11410,1141012000,서대문구,남가좌동,5,92,서울특별시 서대문구 명지대3길 36 (남가좌동),마이하임부동산공인중개사사무소
11410,1141011900,서대문구,북가좌동,291,9,서울특별시 서대문구 증가로 217 (북가좌동),토마토공인중개사사무소
11410,1141011200,서대문구,대현동,33,14,서울특별시 서대문구 이화여대길 56-3 (대현동),신원부동산중개사무소
11410,1141011000,서대문구,북아현동,156,29,서울특별시 서대문구 신촌로 253-1 좌측(북아현동),아현역OK공인중개사사무소
11410,1141012000,서대문구,남가좌동,369,10,"서울특별시 서대문구 증가로 150 상가동 B324호 (남가좌동,DMC센트럴아이파크)",일번지공인중개사사무소
11410,1141011800,서대문구,홍은동,455,0,"서울특별시 서대문구 세검정로1길 93 상가A동 101-1호(홍은동, 홍은동벽산아파트)",남성공인중개사사무소
11410,1141011600,서대문구,창천동,30,25,서울특별시 서대문구 신촌로 87-18 2층(창천동),중앙공인중개사사무소
11410,1141011800,서대문구,홍은동,400,4,"서울특별시 서대문구 거북골로 8-22 102호(홍은동, 보광빌딩)",광장부동산공인중개사사무소
11410,1141011800,서대문구,홍은동,439,1,"서울특별시 서대문구 통일로 530 제지하2층 제207호(홍은동,홍은동아더프라임)",프라임부동산공인중개사사무소
11410,1141011900,서대문구,북가좌동,348,18,"서울특별시 서대문구 거북골로 221 102호(북가좌동,한양빌라)",신세계공인중개사사무소
11410,1141011900,서대문구,북가좌동,382,18,서울특별시 서대문구 수색로10길 12-1 (북가좌동),삼일공인중개사사무소
11410,1141011900,서대문구,북가좌동,431,0,서울특별시 서대문구 응암로 32 지하1층 3호(북가좌동),클릭(02-376-7722)공인중개사사무소
11410,1141011800,서대문구,홍은동,48,96,서울특별시 서대문구 세검정로1길 88 (홍은동),벽산공인중개사사무소
11410,1141012000,서대문구,남가좌동,289,7,서울특별시 서대문구 수색로4가길 7 1층 (남가좌동),출발공인중개사사무소
11440,1144012700,마포구,상암동,1734,0,"서울특별시 마포구 구룡길 19 , 비동232호 (상암동,한화오벨리스크)",상암시티공인중개사사무소
11440,1144012200,마포구,합정동,389,16,"서울특별시 마포구 양화로1길 38 103호(합정동, 대운행복아파트)",태양부동산공인중개사사무소
11440,1144010100,마포구,아현동,749,2,"서울특별시 마포구 마포대로24길 25 , 1층좌측 (아현동)",부동산4989공인중개사사무소
11440,1144012000,마포구,서교동,486,0,"서울특별시 마포구 홍익로 10 , 제1층120호 (서교동, 서교푸르지오101동)",대학공인중개사사무소
11440,1144012000,마포구,서교동,465,1,"서울특별시 마포구 동교로 126 , 제1층 101호              (서교동, 광남벨라스)",대길부동산공인중개사사무소
11440,1144012100,마포구,동교동,175,1,"서울특별시 마포구 신촌로4길 8 , 1층정면 (동교동)",동교공인중개사사무소
11440,1144010200,마포구,공덕동,224,0,"서울특별시 마포구 마포대로11길 33 , 1층좌측 (공덕동)",화성공인중개사사무소
11440,1144010400,마포구,도화동,26,1,"서울특별시 마포구 새창로 24 , 제102호 (도화동)",베스트공인중개사사무소
11440,1144010200,마포구,공덕동,475,0,"서울특별시 마포구 마포대로 156 116호ㆍ122호(공덕동,공덕푸르지오시티)",대박공인중개사사무소
11440,1144010200,마포구,공덕동,479,0,"서울특별시 마포구 백범로31길 8 업무시설동 423호(공덕동,공덕sk리더스뷰)",그린비공인중개사사무소
11440,1144010200,마포구,공덕동,469,0,"서울특별시 마포구 마포대로 173-15 , 지5층105호 (공덕동, 래미안 공덕5차 상가동)",서울래미안공인중개사사무소
11440,1144012000,마포구,서교동,357,1,서울특별시 마포구 홍익로3길 20 지층4호(서교동),행복짱공인중개사사무소
11440,1144010500,마포구,용강동,19,1,"서울특별시 마포구 큰우물로 60 , 제1층우측 (용강동)",황금부동산공인중개사사무소
11440,1144012000,마포구,서교동,476,26,"서울특별시 마포구 월드컵로10길 13 , 1층우측 (서교동)",리치공인중개사사무소
11440,1144010300,마포구,신공덕동,159,0,"서울특별시 마포구 만리재로 74 , 상가2동 122호 (신공덕동,신공덕2차삼성래미안)",신삼성공인중개사사무소
11440,1144012700,마포구,상암동,2,223,"서울특별시 마포구 매봉산로2길 7 , 제103호 (상암동)",대현공인중개사사무소
11440,1144012300,마포구,망원동,414,1,"서울특별시 마포구 망원로 72 , (망원동)",명지공인중개사사무소
11440,1144010400,마포구,도화동,173,0,"서울특별시 마포구 마포대로 63-8 , 제2층226호 (도화동, 삼창프라자)",OK공인중개사사무소
11440,1144012500,마포구,성산동,446,0,"서울특별시 마포구 월드컵북로 233 제1상가동 126-5호(성산동, 성산시영아파트)",우성(307-0055)공인중개사사무소
11440,1144010100,마포구,아현동,326,17,서울특별시 마포구 신촌로34길 39 1층(아현동),푸르지오공인중개사사무소
11440,1144010800,마포구,대흥동,328,10,서울특별시 마포구 독막로 252 1층(대흥동),에이스부동산중개
11440,1144012500,마포구,성산동,446,0,"서울특별시 마포구 월드컵북로 233 , 제1상가동 106호 (성산동, 성산시영아파트)",서울공인중개사사무소
11440,1144011500,마포구,상수동,330,1,"서울특별시 마포구 독막로 94 ,1층(상수동)",상수역극동부동산공인중개사사무소
11440,1144012000,마포구,서교동,358,30,서울특별시 마포구 와우산로21길 4 지층 (서교동),수부동산공인중개사사무소
11440,1144012200,마포구,합정동,473,0,서울특별시 마포구 월드컵로3길 14 마포한강2차푸르지오 상업시설 219호(합정동),딜라이트스퀘어공인중개사사무소
11440,1144012000,마포구,서교동,368,29,"서울특별시 마포구 잔다리로 36-1 , 1층 (서교동, 동강빌딩)",풍성한공인중개사사무소
11440,1144010100,마포구,아현동,437,3,"서울특별시 마포구 마포대로 196 , 지하1층 제29호(아현동,고려아카데미텔)",신한프렌드공인중개사사무소
11440,1144011500,마포구,상수동,345,3,"서울특별시 마포구 와우산로 12 , 비102호 (상수동, 제이캐슬레지던스)",호성공인중개사사무소
11440,1144012000,마포구,서교동,353,1,"서울특별시 마포구 양화로 133 , 11층1110호 (서교동, 서교타워)",포럼부동산중개사무소
11440,1144012000,마포구,서교동,457,1,"서울특별시 마포구 잔다리로 124-1 , 1층2호 (서교동)",양지공인중개사사무소
11440,1144010100,마포구,아현동,777,0,"서울특별시 마포구 마포대로 195 , 1단지 상가-106호 (아현동, 마포래미안푸르지오)",1단지서진공인중개사사무소
11440,1144010800,마포구,대흥동,12,41,"서울특별시 마포구 신촌로 160 , 제1층105호 (대흥동, 이대역스타힐스)",이대서희공인중개사사무소
11440,1144012200,마포구,합정동,442,2,"서울특별시 마포구 동교로8길 1 , (합정동)",초록공인중개사사무소
11440,1144012400,마포구,연남동,226,15,서울특별시 마포구 성미산로 199 1층 좌측(연남동),대광공인중개사사무소
11440,1144012500,마포구,성산동,446,0,"서울특별시 마포구 월드컵북로 233 , 제1상가동 125호 (성산동, 성산시영아파트)",거북이공인중개사사무소
11380,1138010500,은평구,구산동,3,48,서울특별시 은평구 서오릉로11길 3 1층(구산동),OK공인중개사사무소
11380,1138011400,은평구,진관동,70,1,"서울특별시 은평구 진관2로 15-40 105호(진관동, 구파발역 복합환승센터)",드림스퀘어공인중개사사무소
11380,1138010800,은평구,역촌동,37,9,서울특별시 은평구 연서로4길 14 1층 좌측 (역촌동),오렌지공인중개사사무소
11380,1138011000,은평구,증산동,157,26,서울특별시 은평구 증산로15길 13 1층 좌측 (증산동),우리공인중개사사무소
11380,1138010300,은평구,불광동,645,0,"서울특별시 은평구 불광로 64 , 상가115호 (불광동, 롯데캐슬)",올레공인중개사사무소
11380,1138010300,은평구,불광동,145,2,"서울특별시 은평구 연서로34길 31 1층 101호 (불광동,소원노블레스)",방주공인중개사사무소
11380,1138010800,은평구,역촌동,2,18,서울특별시 은평구 서오릉로 113 (역촌동),에이스공인중개사사무소
11380,1138010700,은평구,응암동,120,47,서울특별시 은평구 응암로21가길 19 (응암동),신광공인중개사사무소
11380,1138010300,은평구,불광동,89,1,서울특별시 은평구 연서로 341 1층 (불광동),노벨공인중개사사무소
11380,1138011000,은평구,증산동,185,23,서울특별시 은평구 증산로5길 15 (증산동),대한민국 공인중개사사무소
11380,1138010700,은평구,응암동,764,0,"서울특별시 은평구 백련산로 37 , 상가1동 107호(응암동, 힐스테이트백련산4차)",하나부동산공인중개사사무소
11380,1138010700,은평구,응암동,759,0,"서울특별시 은평구 백련산로2길 19 상가동 지3층 103호 (응암동,백련산힐스테이트1차)",미소공인중개사사무소
11380,1138010700,은평구,응암동,111,13,서울특별시 은평구 은평로 94 101호 (응암동),대화공인중개사사무소
11380,1138010300,은평구,불광동,633,0,"서울특별시 은평구 불광로2길 7 상가105호 (불광동, 북한산현대홈타운아파트 )",연세공인중개사사무소
11380,1138010600,은평구,대조동,31,7,서울특별시 은평구 통일로69길 33 (대조동),디딤돌공인중개사사무소
11380,1138010800,은평구,역촌동,63,33,서울특별시 은평구 연서로3길 6 (역촌동),역촌공인중개사사무소
11380,1138010600,은평구,대조동,186,44,서울특별시 은평구 통일로77길 6 YS홈타운 101호(대조동),집앤땅공인중개사사무소
11380,1138010900,은평구,신사동,15,10,서울특별시 은평구 갈현로1길 12 1층 우측 (신사동),일등공인중개사사무소
11380,1138010500,은평구,구산동,6,16,서울특별시 은평구 서오릉로11길 12-1 1층 우측(구산동),태양부동산공인중개사사무소
11380,1138010700,은평구,응암동,584,14,서울특별시 은평구 가좌로 238 (응암동),보석공인중개사사무소
11380,1138011400,은평구,진관동,20,0,"서울특별시 은평구 진관3로 70 822동 상가 106호 (진관동, 은평뉴타운 상림마을)",롯데공인중개사사무소
11380,1138010300,은평구,불광동,367,18,서울특별시 은평구 연서로31길 10 1층 좌측(불광동),금강공인중개사사무소
11380,1138010700,은평구,응암동,696,56,서울특별시 은평구 가좌로7다길 6 (응암동),마루공인중개사사무소
11380,1138010700,은평구,응암동,455,25,"서울특별시 은평구 응암로30길 15 단지내상가 1층 103호 (응암동, 백련산해모로아파트)",해모로유성공인중개사사무소
11380,1138010900,은평구,신사동,8,45,서울특별시 은평구 갈현로 22 (신사동),다산공인중개사사무소
11380,1138010700,은평구,응암동,194,23,서울특별시 은평구 백련산로 145 (응암동),푸르지오공인중개사사무소
11380,1138010800,은평구,역촌동,30,9,"서울특별시 은평구 진흥로1길 32-3 , 1층 (역촌동)",부동산티브이공인중개사사무소
11380,1138010800,은평구,역촌동,79,4,"서울특별시 은평구 갈현로 60 , 1층 코너 (역촌동)",센트레빌아스테리움공인중개사사무소
11380,1138011400,은평구,진관동,20,0,서울특별시 은평구 진관3로 70 824동 상가108호 우측,다봄공인중개사사무소
11380,1138011000,은평구,증산동,255,0,"서울특별시 은평구 증산서길 79 , 두산위브 제상가동 제1층 제104호(증산동)",미소공인중개사사무소
11380,1138010700,은평구,응암동,752,28,"서울특별시 은평구 가좌로7길 20-1 ,1층 (응암동)",수537공인중개사사무소
11380,1138010300,은평구,불광동,342,6,"서울특별시 은평구 연서로32길 7 , 1층 우측 (불광동)",가안공인중개사사무소
11380,1138010600,은평구,대조동,179,5,"서울특별시 은평구 서오릉로 90 , 101호 (대조동)",더현대부동산공인중개사사무소
11380,1138010800,은평구,역촌동,54,20,"서울특별시 은평구 갈현로11길 5 , 1층 (역촌동)",보배공인중개사사무소
11380,1138010100,은평구,수색동,417,0,"서울특별시 은평구 수색로 300 , 제상가2동 제비401호(수색동, DMC롯데캐슬더퍼스트)",1번지(단지내303-5546)공인중개사사무소
11380,1138011400,은평구,진관동,105,0,"서울특별시 은평구 진관2로 60 326동 상가B103호 (진관동,은평뉴타운마고정)",원공인중개사사무소
11380,1138010100,은평구,수색동,318,1,서울특별시 은평구 수색로 326 101호(수색동),우리부동산공인중개사사무소
11380,1138011400,은평구,진관동,20,0,"서울특별시 은평구 진관3로 70 824동 상가 102호 (진관동, 은평뉴타운상림마을)",삼성공인중개사사무소
11380,1138010600,은평구,대조동,89,107,서울특별시 은평구 역말로9길 6 102호 (대조동),명가공인중개사사무소
